id saoNumber fopNumber
US20050256071A1 10 18
US20060172780A1 2 208
US20020142803A1 11 39
US20020196134A1 7 20
US20030032460A1 4 16
US20060035586A1 8 17
US20060235436A1 6 19
US20050065453A1 128 116
US20030199787A1 7 35
US20040077972A1 12 34
US20090065511A1 15 7
US20060005954A1 26 58
US20080195461A1 4 58
US20040215509A1 11 29
US20060229930A9 6 5
US08999125B2 17 42
US07491303B2 2 12
US20110022894A1 7 36
US20040167731A1 8 19
US09590773B2 16 20
US07894443B2 9 29
US20090042845A1 3 24
US7405227B2 1 2
US20080121932A1 8 17
US20040178447A1 14 20
US20100293002A1 9 18
US20070150024A1 8 180
US20060136264A1 7 115
US20030046113A1 8 54
US09911165B2 19 87
US20060263133A1 14 29
US20020049847A1 53 131
US10375023B2 27 47
US20040225895A1 7 31
US20070163147A1 2 13
US20040134104A1 19 40
US20010019594A1 5 35
US5318675A 9 23
US11128601B2 70 81
US20030179400A1 14 17
US20040107022A1 44 60
US20070164096A1 26 46
US09286481B2 81 33
US20030028814A1 20 36
US20090199987A1 2 29
US20070151689A1 9 15
US20050193397A1 19 32
US20040205311A1 25 45
US20090064696A1 5 54
US20050234604A1 22 22
US20040194479A1 7 18
US20060219448A1 15 28
US20080082068A1 12 15
US20070260488A1 6 15
US20030228042A1 45 44
US20070059297A1 1 20
US20030050341A1 7 21
US20050147649A1 7 19
US20070107748A1 10 82
US06890389B2 3 16
US20040187891A1 7 37
US20090270688A1 7 6
US20090171697A1 29 40
US20100280332A1 1 6
US07177675B2 11 6
US20080028560A1 10 16
US20030106568A1 8 14
US20100083149A1 13 50
US20080162649A1 20 47
US20100070591A1 10 15
US20090209274A1 4 28
US20050271041A1 13 29
US20100299615A1 6 20
US20080273364A1 9 48
US06839260B2 7 22
US06888750B2 5 24
US09678967B2 30 26
US20010041989A1 7 29
US20090209831A1 13 47
US5869463A 6 12
US20060179173A1 11 26
US07124252B1 11 24
US20080294720A1 28 108
US20010023436A1 11 25
US20040199623A1 9 25
US20020059379A1 44 38
US20090007097A1 14 13
US20040255291A1 43 7
US20100045441A1 4 26
US20040203352A1 8 25
US20050242790A1 14 36
US20100262929A1 11 11
US20080215240A1 17 34
US20090256133A1 3 63
US20040114413A1 7 13
US20060034116A1 9 31
US20060268594A1 8 20
US20100091038A1 17 38
US08619025B2 14 47
US09083412B2 12 60
US20050043031A1 14 30
US20050186983A1 6 15
US20090119206A1 7 12
US20040221304A1 21 18
US09143520B2 54 58
US20060259819A1 11 50
US20100077437A1 9 111
US20070035632A1 21 99
US20050151851A1 10 33
US20090327856A1 11 14
US20080132383A1 9 17
US20050210277A1 3 7
US20090089398A1 15 32
US20100169270A1 9 38
US20090319577A1 44 33
US20040015337A1 22 98
US20100033774A1 16 13
US20030015836A1 11 23
US20110042899A1 9 57
US20040248635A1 44 55
US20060030400A1 15 35
US20080111308A1 17 47
US20100151287A1 10 45
US20040001980A1 16 53
US20100257479A1 5 11
US20060241995A1 12 12
US20100145643A1 9 16
US20080186086A1 3 20
US10591289B2 4 30
US20030130381A1 7 17
US20040030384A1 18 18
US20050137305A1 8 12
US20090138496A1 9 9
US20030154197A1 72 81
US20100070490A1 20 46
US20050240494A1 18 15
US20080091717A1 10 16
US20080160027A1 49 19
US6822071B1 1 2
US09461966B2 49 140
US20090030969A1 25 43
US20080163380A1 19 35
US20100028689A1 6 9
US5298548A 8 14
US20090210873A1 10 32
US20050132362A1 9 11
US09886729B2 9 124
US20020065758A1 79 159
US20100330748A1 19 11
US20040014265A1 14 48
US20040137347A1 7 10
US09182546B2 7 9
US20030081900A1 19 35
US20100094995A1 4 12
US20090225742A1 3 19
US06883016B1 234 60
US09381296B2 8 18
US20070214003A1 16 32
US20100084388A1 19 17
US20050044687A1 5 16
US20100143573A1 85 30
US20060246200A1 21 11
US20020059606A1 11 5
US20020095676A1 20 34
US20110038140A1 4 18
US20050265042A1 5 22
US20090109570A1 12 23
US20050280935A1 8 14
US20080046239A1 5 29
US20090326949A1 2 4
US20090052870A1 29 56
US20090019485A1 4 3
US20030005446A1 30 78
US20090135863A1 5 42
US20060067706A1 16 19
US20060098216A1 7 19
US20100088137A1 13 16
US20070185754A1 6 19
US20100053241A1 7 15
US20070057983A1 10 36
US20100114631A1 12 40
US20030046282A1 17 32
US20080168710A1 19 61
US20070094927A1 33 24
US20080308221A1 17 21
US20070119543A1 10 25
US20080235735A1 7 48
US20040215657A1 23 43
US20010035875A1 6 36
US20040073922A1 15 6
US20100004762A1 6 9
US20060252761A1 2 3
US20070179534A1 11 41
US20030036683A1 88 136
US20100326696A1 2 8
US5670593A 5 4
US20100112465A1 4 68
US20080113279A1 8 10
US20050019675A1 6 25
US20040116548A1 2 13
US20010048184A1 27 49
US20090274000A1 6 26
US07715268B2 10 31
US20090024856A1 12 41
US20100322701A1 8 38
US20070031180A1 1 2
US20070031214A1 12 18
US20110149434A1 16 27
US08422161B2 17 25
US09253973B2 20 41
US20050138858A1 9 23
US20080258204A1 16 23
US20060060910A1 18 56
US20110159403A1 13 18
US20100026105A1 1 17
US20060176153A1 3 28
US20130021170A1 7 50
US20070208506A1 15 23
US20110095908A1 16 21
US09231680B2 3 96
US20070222697A1 48 98
US20080232309A1 8 12
US20040152426A1 4 8
US20090243890A1 9 14
US20110305962A1 4 80
US20080038622A1 5 18
US20060286417A1 30 43
US20080205523A1 21 86
US20030179825A1 126 117
US20070019723A1 31 40
US20100109510A1 5 32
US20040235016A1 9 27
US20030090190A1 23 36
US20080289088A1 7 18
US20030023216A1 4 3
US06982231B1 13 19
US20110212174A1 2 5
US20020068365A1 2 3
US20100076115A1 1 6
US20060252845A1 6 11
US20070173558A1 7 12
US20110033769A1 16 25
US20050089738A1 21 41
US20080077782A1 28 33
US20010005882A1 18 57
US20100198017A1 4 27
US20090076334A1 11 24
US20100049044A1 11 86
US20040030253A1 5 27
US20050187471A1 39 108
US20110088026A1 5 18
US20060106806A1 4 29
US20080160983A1 8 10
US20080256087A1 5 9
US20090276297A1 4 88
US20020184085A1 4 11
US20030004790A1 6 19
US20040088177A1 41 27
US20070088730A1 26 43
US09235250B2 14 26
US20060206730A1 8 28
US20050204297A1 22 52
US20040107249A1 11 18
US20040122693A1 18 19
US20090238849A1 3 21
US20080069845A1 19 21
US11199494B2 20 250
US4608403A 1 10
US20040207106A1 10 15
US20060046019A1 29 31
US20040131840A1 23 36
US20100313469A1 11 13
US20010047051A1 3 11
US20070217076A1 11 32
US20040084810A1 5 20
US20120034491A1 7 16
US20080145674A1 12 15
US20070160859A1 12 15
US20100299275A1 13 22
US20050203806A1 8 18
US20070288466A1 20 62
US20110122918A1 2 63
US07836761B2 2 21
US20110138978A1 10 39
US20020020261A1 7 16
US20020050714A1 14 18
US20020170399A1 10 31
US20090175195A1 16 75
US20060164998A1 13 17
US20080265915A1 7 54
US07719992B1 28 46
US20100114914A1 5 16
US20060206454A1 41 30
US20060112113A1 34 46
US20040062130A1 47 78
US20100299863A1 26 128
US20020129839A1 15 81
US09706019B2 5 13
US20070275710A1 33 58
US20090312621A1 5 13
US20050240356A1 6 4
US20090229276A1 13 52
US20050126220A1 62 84
US09681102B2 23 126
US20060195863A1 16 26
US20030004793A1 11 52
US20030070167A1 7 12
US20100287618A1 9 40
US20040168030A1 18 32
US20090282474A1 26 31
US10578704B1 6 28
US07340259B2 20 30
US20090150750A1 16 39
US20050251721A1 8 22
US20090141723A1 17 17
US20050073978A1 11 30
US20110034983A1 7 92
US20100023000A1 1 14
US20080033497A1 22 58
US20040230271A1 5 12
US20070299490A1 15 35
US20110055192A1 9 16
US20130006999A1 5 14
US20110238662A1 21 15
US20120278341A1 64 71
US20090191164A1 10 17
US7101707B2 3 11
US20120004282A1 9 60
US20080086001A1 4 8
US20040049022A1 8 7
US20090137506A1 26 30
US7943757B2 6 14
US20110136335A1 3 20
US20030219623A1 1 12
US20030234453A1 2 13
US20110111549A1 5 14
US20070052053A1 13 43
US09917921B2 23 52
US20050015505A1 15 19
US20100077435A1 27 52
US20080155585A1 20 7
US20060271997A1 3 8
US20060015895A1 10 19
US20100057505A1 16 105
US20020133395A1 51 57
US20070260648A1 14 31
US20090112869A1 8 27
US20050198206A1 11 20
US20090212459A1 7 22
US20010038866A1 1 14
US20030214077A1 48 97
US20120179527A1 18 38
US20040193492A1 17 34
US20100293059A1 28 23
US20120259720A1 10 30
US20040127277A1 20 48
US20050289081A1 5 40
US20080022086A1 7 18
US10354405B2 16 47
US20020130262A1 16 47
US20090269117A1 4 57
US20070035774A1 33 37
US20050225804A1 76 14
US20060120738A1 28 30
US20100198458A1 9 92
US20080023254A1 5 15
US20090073112A1 7 28
US20090212974A1 14 35
US20090273458A1 2 11
US20110091400A1 2 36
US20070237798A1 9 3
US20070231286A1 2 7
US20060286053A1 6 7
US20060029624A1 23 33
US20050106199A1 13 33
US09539039B2 7 22
US20070233105A1 12 14
US09486261B2 56 45
US20060100623A1 8 18
US09500416B2 27 128
US20080123263A1 12 33
US20020179288A1 5 26
US20110124266A1 26 45
US20050037004A1 1 8
US5834597A 4 11
US20080120609A1 12 34
US20040268451A1 9 41
US09391999B2 13 21
US20110087878A1 10 23
US09132059B2 11 35
US20050267389A1 10 26
US20040248822A1 2 4
US4096254A 1 8
US20130155305A1 5 264
US20100111441A1 10 18
US20040258300A1 29 48
US20110007191A1 42 13
US20020057353A1 7 16
US20010038748A1 11 18
US20040179121A1 7 20
US20020110262A1 36 71
US20070110338A1 7 32
US09432469B2 21 31
US20070255818A1 12 17
US20110288124A1 3 14
US20110160245A1 2 5
US20020102291A1 11 14
US10009752B2 4 16
US20090098870A1 8 14
US20100063496A1 11 35
US20110015628A1 39 59
US20100274622A1 11 36
US20030061330A1 27 17
US20050027585A1 16 50
US20100139138A1 6 48
US20070209264A1 31 14
US20100031476A1 2 6
US20100218047A1 6 10
US20050096966A1 44 25
US20110068690A1 1 12
US20070056436A1 1 13
US20100120718A1 3 14
US20040242660A1 2 15
US20120082426A1 2 34
US20070079333A1 8 20
US20090172737A1 9 32
US20120075242A1 18 24
US20050052425A1 8 33
US20070152977A1 10 13
US20030025679A1 5 13
US09484989B2 27 42
US20090010199A1 22 23
US20090325480A1 20 35
US20030103480A1 16 63
US20100158964A1 9 24
US20070068642A1 16 27
US20020025303A1 1 8
US20050267789A1 14 69
US20030163513A1 11 17
US20030182461A1 15 22
US20060053376A1 12 32
US20090145537A1 15 25
US20020097315A1 10 29
US20130011238A1 9 30
US07284954B2 16 19
US20100010306A1 6 23
US20030181788A1 16 35
US09729529B2 13 21
US20070294752A1 17 38
US20080064369A1 4 27
US20080171534A1 19 21
US20120060947A1 12 105
US20060243765A1 29 24
US20060144862A1 3 23
US20060144863A1 1 15
US20090134377A1 6 23
US20080179579A1 19 29
US20110201952A1 8 16
US20070255151A1 14 23
US20110167067A1 8 26
US20100180066A1 22 44
US20080162735A1 11 21
US20130008959A1 35 76
US20040238637A1 161 118
US20070138271A1 18 27
US09600305B2 19 35
US20030101445A1 35 36
US20090142291A1 11 52
US20040096470A1 1 10
US20040223928A1 3 5
US09569349B2 24 94
US20070174584A1 8 12
US20080320260A1 13 33
US20120209852A1 11 18
US20100082642A1 13 18
US20060026114A1 14 48
US09413489B2 9 33
US20030087605A1 5 15
US20050174982A1 13 15
US20070047502A1 13 13
US20110034973A1 1 45
US20050213068A1 4 18
US20050078353A1 6 10
US20080158906A1 4 21
US20070040454A1 6 29
US20070276247A1 6 38
US20080146940A1 9 39
US20080194963A1 17 17
US20110095994A1 11 54
US20070220427A1 3 15
US20080121442A1 3 22
US20080303796A1 14 27
US20120190419A1 28 183
US20040254005A1 78 83
US20080026816A1 26 49
US20100029373A1 16 24
US20130164334A1 8 18
US20040133141A1 12 15
US20090075060A1 1 5
US20070213684A1 19 66
US20020072733A1 6 38
US20100231540A1 12 12
US20050017947A1 10 62
US20100231508A1 16 84
US07667687B2 31 45
US07890863B2 26 17
US08098235B2 11 8
US08157650B2 54 13
US08232969B2 48 59
US08264465B2 24 53
US20060090078A1 11 24
US20050156952A1 8 23
US20110293252A1 1 24
US20020178453A1 14 35
US20110262111A1 19 30
US09514318B2 38 45
US20080147679A1 22 20
US20120056901A1 16 12
US20090106653A1 3 6
US20020078090A1 13 33
US09535813B2 33 20
US20040044476A1 19 33
US20110157363A1 5 90
US20040167861A1 18 22
US20050046978A1 13 30
US20080051988A1 3 36
US20080181533A1 4 9
US20080215202A1 3 6
US20110017243A1 4 13
US20050087455A1 22 47
US20110202092A1 6 24
US20040220570A1 2 7
US20100122519A1 2 12
US6933323B2 13 22
US20110152990A1 8 12
US20030032997A1 4 12
US20100138192A1 27 15
US20070112398A1 112 118
US20080314493A1 6 6
US5919864A 6 16
US20090087808A1 11 23
US20060008760A1 10 23
US20100193103A1 12 43
US20060260751A1 8 10
US20120254124A1 17 56
US20060212667A1 36 28
US20090249116A1 17 21
US20110311547A1 2 36
US7718674B2 1 3
US20090258070A1 9 10
US20110119626A1 16 24
US07379721B2 31 31
US07539795B2 36 77
US20100278176A1 23 25
US20080095185A1 6 6
US20100200716A1 8 88
US20030150823A1 3 4
US20050156493A1 8 10
US20100219363A1 22 18
US07406823B2 4 24
US20110256271A1 40 54
US20070104828A1 4 2
US20070048431A1 15 19
US20090191971A1 11 87
US20030054869A1 28 57
US20070117617A1 15 33
US20090011831A1 27 20
US09986911B2 10 93
US20070258395A1 12 22
US20060056433A1 36 52
US20060202816A1 7 13
US20120272301A1 8 23
US20070079143A1 13 14
US20080293188A1 2 6
US20020175403A1 24 39
US20100332331A1 11 11
US20060287916A1 11 5
US20130196673A1 9 44
US20110312288A1 8 28
US20120164948A1 10 35
US20110181981A1 3 40
US20040088479A1 24 42
US20050195728A1 7 35
US09927435B2 5 156
US7087373B2 3 14
US20090061535A1 43 58
US7892854B2 12 32
US20030198967A1 18 26
US09662721B2 45 34
US20090148296A1 20 19
US20080307209A1 7 8
US20030065912A1 9 19
US20110318709A1 3 4
US20060263749A1 24 46
US09977050B2 18 66
US20060260388A1 8 18
US20080316904A1 12 33
US20090146066A1 3 33
US20060251312A1 11 26
US20080214927A1 31 36
US20010035504A1 6 26
US20120173729A1 11 68
US20110252082A1 19 44
US20050267895A1 66 133
US20120089726A1 14 21
US20120060157A1 9 24
US20120278691A1 7 26
US20080126953A1 16 26
US20100035496A1 15 87
US20060093846A1 8 12
US5126164A 3 15
US20030075432A1 4 15
US20100063505A1 22 55
US20020183752A1 27 20
US20150172299A1 13 69
US20060004691A1 4 54
US20060069663A1 14 22
US20060112110A1 12 17
US20100098912A1 8 22
US20050130519A1 7 13
US10887352B2 7 32
US20020172338A1 12 17
US20080189414A1 11 15
US20090138113A1 45 47
US20050081161A1 59 60
US20090170802A1 1 4
US7790369B2 6 24
US20100235128A1 4 4
US20060119833A1 7 21
US20110158488A1 6 46
US20060058647A1 29 49
US20050251028A1 7 20
US20130030857A1 1 11
US20070260502A1 19 54
US20100057688A1 5 32
US20070209059A1 6 14
US20110125755A1 12 156
US20020082953A1 10 14
US20100073402A1 13 38
US20100214302A1 13 17
US20100143700A1 19 22
US20070138147A1 17 37
US20080307660A1 8 30
US20050144786A1 4 13
US20070214646A1 4 10
US20110040369A1 10 30
US20070179591A1 4 9
US20070191929A1 6 34
US20110151155A1 1 7
US20020022433A1 8 17
US20090256647A1 35 31
US20060040625A1 3 11
US20110244157A1 9 8
US5763099A 2 10
US20110085557A1 8 40
US20050018673A1 14 38
US20090161547A1 14 47
US20090293055A1 12 85
US20020171678A1 11 29
US20060075111A1 24 20
US20060146057A1 8 56
US20070180450A1 12 30
US20080201479A1 20 20
US20100133003A1 7 34
US20070038278A1 11 20
US20050240252A1 17 13
US20100158228A1 24 31
US20080215385A1 10 6
US20050137939A1 25 116
US09479389B2 8 78
US20020083337A1 24 56
US20040059966A1 16 20
US20070245004A1 11 37
US20100011098A1 19 14
US20110191460A1 13 16
US08719400B2 5 42
US20110150437A1 19 32
US20070178884A1 12 47
US20130093757A1 20 37
US08243102B1 23 41
US20090119364A1 16 90
US20080287162A1 17 61
US20100209201A1 13 15
US20080206003A1 20 27
US20100282550A1 12 16
US20070235270A1 8 18
US10046241B1 4 90
US20020072418A1 11 64
US20080227548A1 17 7
US20080293488A1 28 29
US20110131172A1 6 30
US20120306923A1 13 22
US20110125940A1 9 15
US20030100980A1 2 16
US20090032623A1 4 56
US20020063174A1 5 32
US20030127540A1 6 25
US20040046063A1 10 25
US20120239986A1 13 16
US20100205529A1 4 4
US20080271045A1 21 62
US20120057785A1 11 8
US20090296152A1 37 31
US09477400B2 21 88
US20020141643A1 3 15
US20090097414A1 7 8
US09626830B2 70 355
US20010012797A1 59 73
US20020132660A1 24 60
US20030003983A1 10 17
US20080064475A1 16 37
US09898336B2 8 60
US20070240161A1 9 23
US20070283282A1 3 15
US20090199193A1 17 37
US20120303085A1 10 13
US20040172080A1 15 32
US20100160243A1 6 13
US20050042314A1 3 11
US20120221648A1 4 28
US20030217142A1 33 79
US20130007534A1 5 22
US20110098973A1 28 42
US20120049334A1 16 245
US20090212405A1 26 39
US20060125042A1 38 53
US20090224402A1 7 40
US20050156296A1 14 17
US20050082656A1 3 11
US20090212401A1 3 20
US20030162326A1 26 39
US20110106954A1 8 20
US20080177835A1 20 40
US20050108329A1 16 27
US20030005058A1 8 14
US20120160548A1 14 44
US08675311B2 29 37
US08598460B2 15 28
US20120072731A1 8 10
US20060075424A1 9 5
US20120117029A1 4 54
US20070208788A1 35 31
US20110078112A1 26 28
US20120084261A1 5 21
US20030143292A1 7 2
US20110145723A1 6 16
US20110078333A1 4 14
US20130030858A1 3 8
US20070150327A1 59 87
US20100121409A1 9 64
US20080004674A1 27 38
US20060229687A1 25 25
US09444453B2 4 11
US20080162751A1 44 47
US20100168616A1 16 28
US20060161078A1 11 13
US20100115508A1 5 40
US20080133709A1 7 12
US07562262B2 15 32
US07962545B2 22 30
US20060236127A1 10 13
US20100237055A1 7 34
US20060096967A1 5 10
US20080028697A1 13 16
US20100255404A1 2 4
US20020107140A1 32 51
US09590832B1 14 230
US20060256761A1 15 17
US20070047665A1 16 17
US20090016463A1 31 26
US20090028157A1 8 26
US20070209057A1 21 18
US09403554B2 5 9
US20050109089A1 6 15
US20140173657A1 22 153
US20120155838A1 10 32
US20120199643A1 17 32
US20120291073A1 22 25
US20110069086A1 3 54
US20120007889A1 14 24
US20060214951A1 4 28
US20070064018A1 13 33
US20090043331A1 29 39
US20120017279A1 3 9
US20050111367A1 34 30
US20130060638A1 14 30
US20070244750A1 34 189
US20100049033A1 8 38
US20050085696A1 54 74
US20050183733A1 38 36
US20120101753A1 9 12
US20070159137A1 10 9
US20120137031A1 6 120
US20030229739A1 12 20
US20080178052A1 11 14
US20020184429A1 7 3
US20040133813A1 9 24
US20120167507A1 22 93
US20020134043A1 11 16
US20050217197A1 10 16
US20050257494A1 17 43
US20110124408A1 21 90
US20070259709A1 255 194
US20070060320A1 90 74
US20120173573A1 3 52
US20080133747A1 11 42
US20040111467A1 6 86
US20080178302A1 6 18
US20110288917A1 12 90
US20080268876A1 30 66
US20100076849A1 31 42
US20090076917A1 13 15
US09599006B2 34 37
US20120031170A1 14 36
US20120052185A1 4 15
US20090214674A1 6 19
US20050197634A1 6 7
US20100069854A1 20 29
US20120191104A1 30 138
US20090228047A1 7 17
US20060058796A1 14 32
US20090036933A1 12 33
US20120143777A1 9 34
US20040193703A1 25 30
US20100138254A1 12 8
US20100285351A1 2 26
US20100143798A1 12 16
US20060127740A1 3 15
US20130002246A1 2 6
US20080143330A1 6 25
US20130060918A1 6 17
US20070053376A1 21 29
US20080178921A1 27 46
US20060102224A1 19 65
US20120317028A1 3 56
US20070228153A1 22 36
US20090254441A1 26 41
US20080177655A1 17 22
US20120265681A1 30 38
US20110035446A1 4 14
US20020169648A1 7 24
US20110125645A1 17 15
US20120039823A1 8 5
US20070190190A1 2 13
US20130036022A1 25 48
US20020108115A1 18 34
US20070162502A1 12 7
US20060277098A1 25 40
US20120216112A1 7 36
US20030105619A1 8 20
US20040204085A1 11 17
US20040205206A1 46 105
US20050091287A1 43 53
